Name,Arp,RA,Dec,Diam
,0915-321,139.4339,-32.399,24.2
,0915-242,139.5076,-24.6475,0.4
,0916-321,139.5588,-32.4861,24.2
,0916-241,139.667,-24.423,1.5
,0916-321,139.7093,-32.4449,24.2
,0917-291,140.01,-29.5208,0.8
,0918-645,139.8908,-65.1959,11.2
,0919-475,140.4304,-48.069,
,0921-264,140.8345,-26.9184,5.4
,0921-225,140.8737,-23.1618,2.0
,0921-252,140.9438,-25.6354,3.7
,0922-252,141.0817,-25.6058,0.4
,0922-633,140.8503,-63.8139,2.8
,0922-320,141.1342,-32.286,0.7
,0922-245,141.1671,-25.0927,1.2
,0923-335,141.3268,-34.1033,2.2
,0923-275,141.4349,-28.2085,0.4
,0925-314,141.8495,-32.0148,1.1
,0926-355,142.0903,-36.1672,4.9
,0926-243,142.2157,-24.8342,1.2
,0926-762,141.5738,-76.62,7.2
,0927-603,142.114,-60.7993,10.1
,0927-301,142.3573,-30.4147,1.7
,0928-302,142.5653,-30.607,1.7
,0928-300,142.5746,-30.382,0.9
,0928-331,142.6201,-33.5205,2.9
,0928-343,142.6145,-34.8188,0.4
,0928-560,142.5911,-56.294,
,0928-300,142.7793,-30.3559,0.8
,0929-295,142.8007,-30.2127,0.9
,0929-300,142.9048,-30.3063,0.9
,0930-330,143.1893,-33.2488,1.1
,0931-324,143.3406,-33.0359,2.2
,0931-253,143.3852,-25.7893,0.5
,0933-290,143.907,-29.2259,1.0
,0933-244,143.9892,-24.9761,1.4
,0935-221,144.4488,-22.4057,1.4
,0935-320,144.4924,-32.2842,0.7
,0936-271,144.5564,-27.4994,0.1
,0936-305,144.7391,-31.1299,2.7
,0937-240,144.9893,-24.2539,0.6
,0937-245,145.0283,-25.0624,1.8
,0937-304,145.0068,-31.0423,4.0
,0938-320,145.186,-32.2328,0.9
,0939-233,145.5041,-23.8453,0.4
,0939-233,145.5541,-23.8688,0.4
,0941-323,145.8941,-32.7431,1.3
,0941-315,146.0217,-32.1635,0.9
,0942-311,146.1284,-31.5571,0.6
,0942-313,146.14,-31.7905,1.3
,0942-290,146.1575,-29.3205,1.1
,0942-313,146.19,-31.8273,2.0
,0943-333,146.3204,-33.7843,0.9
,0943-300,146.3751,-30.3444,2.9
,0943-305,146.4096,-31.1895,7.2
,0944-301,146.5794,-30.435,4.3
,0944-332,146.6971,-33.602,22.4
,0944-243,146.8032,-24.8406,1.5
,0945-304,146.9159,-30.9526,4.9
,0945-484,146.8486,-48.9708,4.5
,0945-311,146.9347,-31.5076,1.8
,0945-323,146.934,-32.836,0.7
,0946-254,147.1708,-26.0465,0.3
,0946-254,147.2295,-25.9734,0.6
,0946-254,147.2335,-26.0417,0.5
,0947-422,147.2809,-42.6186,0.7
,0947-323,147.3559,-32.8404,2.7
,0947-474,147.3195,-47.9171,6.7
,0947-323,147.5061,-32.8858,3.0
,0948-303,147.6304,-30.8745,0.7
,0948-283,147.7088,-28.7446,4.0
,0949-323,147.8116,-32.7549,2.2
,0949-264,147.8524,-27.0167,0.8
,0949-320,147.8803,-32.2384,0.2
,0949-372,147.8845,-37.6135,0.6
,0949-525,147.813,-53.1751,
,0949-325,147.9858,-33.0754,2.0
,0950-264,148.0906,-26.9423,0.6
,0950-291,148.0823,-29.4373,3.1
,0952-325,148.5957,-33.112,1.0
,0952-280,148.6373,-28.3037,12.1
,0952-334,148.6425,-34.0254,4.6
,0952-273,148.739,-27.8506,0.7
,0952-340,148.7377,-34.249,4.6
,0952-325,148.7878,-33.1374,3.7
,0953-675,148.6262,-68.1141,0.6
,0953-330,149.0003,-33.293,0.3
,0953-373,149.025,-37.7731,2.2
,0954-280,149.0634,-28.2581,1.7
,0954-365,149.1739,-37.1184,0.4
,0954-793,148.5649,-79.8595,0.2
,0955-412,149.3392,-41.5906,0.8
,0955-323,149.4573,-32.8375,3.2
,0955-323,149.5031,-32.8676,3.2
,0956-375,149.5457,-38.2294,0.4
,0956-263,149.5902,-26.7544,0.2
,0956-264,149.6022,-26.9245,13.4
,0956-282,149.6845,-28.623,1.8
,0956-300,149.7248,-30.3598,1.0
,0956-343,149.7344,-34.8015,0.6
,0956-265,149.7769,-27.1366,2.0
,0956-300,149.7669,-30.2499,2.3
,0956-335,149.7908,-34.225,22.4
,0957-275,149.8405,-28.1351,0.2
,0957-223,149.8733,-22.8268,2.2
,0957-280,149.8984,-28.3369,2.2
,0957-292,149.9778,-29.6187,8.1
,0957-311,150.0132,-31.5538,2.2
,0957-335,150.0206,-34.2272,22.4
,0958-250,150.1079,-25.3707,0.4
,0958-250,150.1413,-25.3908,0.4
,0958-310,150.1312,-31.2491,2.2
,0958-312,150.1674,-31.6609,1.8
,0958-355,150.1721,-36.2276,0.8
,0958-251,150.2372,-25.4343,0.5
,0958-362,150.2124,-36.6193,1.5
,0958-672,149.9857,-67.6441,1.2
,0958-543,150.1731,-54.7894,1.3
,0959-380,150.2979,-38.2929,1.0
,0959-335,150.372,-34.1114,22.4
,0959-545,150.3719,-55.1132,2.7
,1000-255,150.5771,-26.2335,0.4
,1000-572,150.4686,-57.7368,1.8
,1000-312,150.6227,-31.677,0.5
,1000-254,150.6486,-26.0653,0.4
,1000-404,150.6005,-40.9903,0.5
,1000-255,150.7819,-26.159,17.9
,1001-363,150.8513,-36.7875,3.2
,1001-370,150.8532,-37.3909,0.8
,1001-362,150.8641,-36.7259,3.2
,1001-264,150.9255,-27.026,2.7
,1001-270,150.9413,-27.3394,1.1
,1001-590,150.7907,-59.2792,
,1001-272,150.9656,-27.5828,3.6
,1001-270,151.0206,-27.3412,1.8
,1001-250,151.039,-25.3646,0.3
,1002-310,151.0581,-31.3663,4.9
,1002-250,151.0974,-25.3814,0.4
,1002-281,151.1049,-28.4448,17.0
,1002-411,151.1006,-41.4148,2.6
,1002-671,150.9065,-67.448,1.4
,1002-370,151.1419,-37.3316,1.0
,1002-292,151.2391,-29.6284,0.1
,1002-582,151.1193,-58.665,
,1002-482,151.1955,-48.7418,5.4
,1003-215,151.4239,-22.0988,0.4
,1003-412,151.4507,-41.7157,1.3
,1003-440,151.4391,-44.3606,0.7
,1003-410,151.4732,-41.324,0.1
,1003-435,151.469,-44.224,0.7
,1003-333,151.5219,-33.8858,0.7
,1004-393,151.5381,-39.7458,1.1
,1004-673,151.3227,-67.7456,0.3
,1004-722,151.246,-72.6839,0.4
,1004-294,151.635,-29.9344,0.9
,1004-424,151.7419,-43.068,1.1
,1004-401,151.7654,-40.4347,1.4
,1005-260,151.8334,-26.4015,4.7
,1005-394,151.8259,-39.9465,0.3
,1005-280,151.9324,-28.245,0.4
,1005-345,151.977,-35.2285,3.2
,1005-571,151.9215,-57.5502,1.0
,1006-404,152.0726,-40.9854,0.4
,1006-263,152.2834,-26.7475,0.9
,1006-284,152.2808,-29.0675,5.4
,1006-404,152.2442,-40.9591,0.3
,1006-380,152.2666,-38.4075,0.9
,1007-664,152.2094,-67.0276,14.1
,1007-394,152.4197,-39.9362,0.4
,1007-375,152.5352,-38.1331,5.6
,1008-374,152.5899,-38.0332,5.6
,1008-253,152.6451,-25.82,15.2
,1008-394,152.6034,-40.0116,0.8
,1008-385,152.6443,-39.1417,0.5
,1008-392,152.7677,-39.6937,1.0
,1009-371,152.8888,-37.4339,0.4
,1009-393,152.8841,-39.8773,0.9
,1009-375,152.9366,-38.0974,0.4
,1009-803,152.3249,-80.8551,1.0
,1010-342,153.153,-34.7295,2.5
,1010-262,153.1937,-26.7429,0.5
,1010-445,153.134,-45.2362,17.9
,1010-263,153.2352,-26.8263,0.6
,1011-354,153.3286,-35.9832,3.7
,1011-432,153.3749,-43.7167,5.4
,1011-433,153.3745,-43.8184,5.4
,1011-343,153.4159,-34.8567,0.5
,1011-345,153.5027,-35.1369,0.3
,1011-284,153.5383,-28.942,0.5
,1012-272,153.6463,-27.6872,9.9
,1012-283,153.668,-28.8739,5.4
,1012-443,153.663,-44.8473,1.1
,1012-375,153.6931,-38.1874,1.3
,1013-271,153.8475,-27.421,11.2
,1013-335,153.9741,-34.1146,0.8
,1013-411,154.0027,-41.5547,0.3
,1013-394,154.0253,-39.9881,0.5
,1014-312,154.2866,-31.6553,0.3
,1014-331,154.2854,-33.4286,0.4
,1014-483,154.2304,-48.8836,4.5
,1015-334,154.4594,-33.924,0.6
,1016-332,154.6105,-33.7243,0.5
,1016-622,154.4661,-62.6742,
,1016-370,154.7368,-37.3979,0.6
,1016-264,154.7757,-26.9863,0.4
,1016-405,154.7318,-41.2079,0.4
,1017-733,154.5122,-73.8311,4.9
,1017-262,154.8892,-26.6982,2.9
,1017-253,154.9249,-25.8166,5.4
,1017-271,154.9373,-27.46,0.4
,1017-411,154.973,-41.5834,1.2
,1018-283,155.0881,-28.8736,0.9
,1019-220,155.4889,-22.2727,2.0
,1019-705,155.2719,-71.0893,0.1
,1020-332,155.6928,-33.7249,0.7
,1021-222,155.9137,-22.6836,0.2
,1021-291,155.9051,-29.4753,0.8
,1021-285,155.9142,-29.2236,0.4
,1021-282,156.0658,-28.7306,0.9
,1022-330,156.0951,-33.3423,0.7
,1022-261,156.2049,-26.5825,4.0
,1022-354,156.2712,-35.9844,0.5
,1023-291,156.423,-29.533,0.6
,1023-292,156.4478,-29.6013,1.6
,1023-323,156.4933,-32.9081,0.9
,1023-432,156.4585,-43.7514,1.3
,1024-363,156.6782,-36.8618,0.7
,1024-234,156.7286,-24.0869,1.3
,1024-342,156.7098,-34.6702,0.7
,1024-283,156.7714,-28.8486,0.4
,1024-330,156.7805,-33.3037,0.6
,1024-485,156.7251,-49.1436,5.8
,1024-323,156.7942,-32.8954,0.6
,1025-370,156.8062,-37.4154,0.4
,1025-333,156.8751,-33.8405,0.5
,1025-293,156.911,-29.7972,0.9
,1025-401,156.9345,-40.434,2.0
,1025-433,156.9684,-43.9057,3.6
,1025-335,157.0206,-34.1225,0.7
,1026-304,157.1794,-31.0378,0.5
,1026-312,157.2238,-31.6112,3.1
,1026-442,157.2544,-44.658,2.9
,1026-433,157.2741,-43.848,1.3
,1027-435,157.3065,-44.1281,3.1
,1027-393,157.3882,-39.8365,1.3
,1027-380,157.4263,-38.3466,1.2
,1027-350,157.4979,-35.3267,4.5
,1028-344,157.5784,-34.9385,0.4
,1028-460,157.6291,-46.267,1.1
,1028-362,157.7154,-36.7355,1.6
,1028-364,157.7565,-36.9739,0.8
,1029-455,157.7966,-46.254,2.3
,1029-294,157.8589,-29.9524,3.6
,1029-375,157.8995,-38.1075,0.2
,1029-300,157.9581,-30.3842,6.7
,1029-343,157.9673,-34.8543,3.1
,1030-271,158.1153,-27.5312,0.3
,1030-271,158.1738,-27.5246,0.8
,1030-271,158.203,-27.5197,0.8
,1031-265,158.3458,-27.1983,1.2
,1031-602,158.2472,-60.7449,
,1031-271,158.3953,-27.455,13.4
,1032-315,158.5845,-32.187,1.2
,1032-285,158.6293,-29.1838,1.0
,1032-272,158.6538,-27.6521,30.2
,1032-281,158.7059,-28.5839,145.6
,1032-425,158.6655,-43.2306,0.5
,1032-274,158.7447,-28.0773,24.6
,1032-291,158.7581,-29.5073,0.4
,1033-242,158.8439,-24.7508,9.0
,1033-363,158.8187,-36.8775,0.6
,1033-280,158.8444,-28.3158,190.4
,1033-320,158.9434,-32.3593,33.6
,1033-280,158.9656,-28.2894,22.4
,1033-365,159.0435,-37.2362,2.2
,1034-401,159.0756,-40.5746,0.2
,1034-271,159.1469,-27.5164,2.0
,1034-271,159.1761,-27.5297,17.9
,1034-324,159.1882,-33.0498,0.6
,1034-273,159.2128,-27.9215,0.7
,1034-271,159.2596,-27.5682,89.6
,1034-272,159.3053,-27.68,1.8
,1034-371,159.2813,-37.43,0.4
,1034-423,159.2902,-42.85,9.6
,1035-271,159.3389,-27.5534,28.0
,1035-412,159.315,-41.625,1.8
,1035-250,159.3688,-25.3267,13.4
,1035-260,159.3709,-26.3167,5.8
,1035-271,159.4057,-27.5918,10.1
,1035-270,159.4103,-27.3901,22.4
,1035-411,159.3741,-41.4618,1.0
,1035-264,159.4444,-27.0819,2.2
,1035-243,159.5617,-24.9221,0.4
,2215-431,334.6208,-43.0159,0.5
,1035-375,159.5554,-38.0938,1.9
,1036-272,159.6393,-27.7372,33.6
,1036-300,159.809,-30.2958,302.4
,1037-233,159.8853,-23.9226,8.5
,1037-233,160.0316,-23.8212,8.5
,1037-404,160.003,-40.9895,0.2
,1037-231,160.0739,-23.5713,8.5
,1037-273,160.0777,-27.7746,56.0
,1038-360,160.0825,-36.4097,4.3
,1038-465,160.05,-47.103,1.3
,1038-460,160.0569,-46.333,0.8
,1038-273,160.1318,-27.8714,53.8
,1038-481,160.0781,-48.5714,2.5
,1039-230,160.3581,-23.3817,3.1
,1039-313,160.3529,-31.8034,75.0
,1039-365,160.4318,-37.1436,10.3
,1039-283,160.4765,-28.7786,201.6
,1039-325,160.5125,-33.2454,34.7
,1039-365,160.5405,-37.1537,0.9
,1039-625,160.4427,-63.177,
,1040-281,160.6819,-28.4773,4.5
,1040-250,160.7509,-25.3757,12.3
,1040-472,160.714,-47.6157,1.2
,1040-303,160.7646,-30.7824,28.0
,1040-360,160.7641,-36.3624,13.4
,1041-250,160.8596,-25.3109,12.3
,1041-250,160.9305,-25.3327,0.7
,1041-240,160.9449,-24.366,1.6
,1041-222,160.9522,-22.726,0.4
,1041-223,160.9521,-22.8177,0.4
,1041-395,161.0052,-40.1212,0.6
,1041-223,161.0689,-22.8246,0.4
,1041-342,161.0607,-34.7179,1.8
,1042-361,161.0984,-36.4446,0.5
,1042-402,161.1377,-40.6081,5.8
,1042-361,161.2949,-36.43,0.4
,1043-421,161.354,-42.5201,1.3
,1043-224,161.4026,-23.0101,0.4
,1043-233,161.4554,-23.7785,0.7
,1043-285,161.5157,-29.2619,7.8
,1044-451,161.6378,-45.5405,0.4
,1044-241,161.8299,-24.4358,2.5
,1045-365,161.849,-37.2275,0.4
,1045-245,162.0958,-25.1628,3.8
,1046-720,161.9129,-72.4294,0.8
,1046-310,162.3052,-31.3115,33.6
,1048-624,162.6094,-63.0021,
,1048-232,162.7415,-23.6621,6.0
,1049-362,162.8831,-36.659,0.5
,1049-322,163.0672,-32.671,89.6
,1051-290,163.3869,-29.3981,50.4
,1051-325,163.5302,-33.1183,26.9
,1052-301,163.8361,-30.467,1.3
,1053-280,164.007,-28.3556,58.2
,1054-273,164.154,-27.8991,0.6
,1054-624,164.0473,-63.0091,
,1054-325,164.2698,-33.1576,38.1
,1055-250,164.4046,-25.4278,0.6
,1055-251,164.417,-25.5045,0.6
,1055-350,164.3991,-35.4328,0.5
,1055-391,164.466,-39.4379,3.4
,1055-260,164.5535,-26.3097,0.3
,1055-260,164.5702,-26.2897,0.4
,1055-362,164.5722,-36.668,0.3
,1056-273,164.6135,-27.9097,0.4
,1056-463,164.6234,-46.8315,0.1
,1056-692,164.5602,-69.6531,7.2
,1056-281,164.7504,-28.4766,56.0
,1056-431,164.7662,-43.4366,0.8
,1056-430,164.7748,-43.37,12.1
,1057-692,164.8254,-69.7118,7.2
,1057-282,165.0924,-28.762,0.4
,1058-243,165.203,-24.9172,0.3
,1059-593,165.3219,-59.8441,
,1100-253,165.6108,-25.8677,1.0
,1100-255,165.627,-26.1677,0.7
,1100-392,165.6577,-39.6161,0.7
,1100-244,165.7206,-25.0011,8.1
,1100-254,165.7567,-26.0195,0.1
,1100-224,165.8403,-23.0896,3.4
,1101-354,165.8695,-36.0747,0.9
,1101-271,165.9047,-27.558,0.6
,1101-225,165.9445,-23.2447,2.0
,1101-322,165.9968,-32.6131,0.2
,1102-313,166.1152,-31.7866,0.6
,1102-225,166.2202,-23.1351,0.5
,1102-233,166.3111,-23.8435,1.5
,1104-362,166.6085,-36.6405,0.9
,1104-362,166.6126,-36.6772,1.1
,1104-290,166.6289,-29.3172,0.9
,1104-365,166.7874,-37.1707,5.4
,1104-224,166.8341,-23.0108,2.6
,1104-252,166.8388,-25.6491,0.7
,1105-365,166.9087,-37.1309,0.6
,1105-700,166.8145,-70.4209,2.9
,1105-461,166.9608,-46.5226,4.0
,1105-215,167.0565,-22.136,0.3
,1105-412,167.0381,-41.7294,2.2
,1106-280,167.2443,-28.3712,2.9
,1106-223,167.3353,-22.873,1.9
,1107-232,167.4761,-23.7265,10.8
,1107-280,167.4991,-28.3798,0.3
,1107-371,167.4893,-37.5415,9.0
,1107-363,167.5782,-36.8783,0.9
,1107-464,167.5667,-47.0566,0.2
,1108-371,167.6523,-37.5434,1.6
,1108-300,167.6677,-30.3467,1.0
,1108-350,167.6852,-35.3517,1.1
,1108-362,167.6831,-36.6634,0.4
,1108-472,167.6866,-47.7384,0.4
,1108-362,167.7124,-36.6201,0.2
,1108-463,167.6927,-46.9151,0.4
,1108-463,167.6969,-46.9084,0.4
,1108-270,167.7971,-27.3852,0.4
,1108-465,167.8011,-47.1052,0.6
,1108-363,167.8291,-36.8752,1.8
,1108-271,167.8471,-27.4385,0.4
,1108-471,167.8169,-47.5436,0.4
,1109-232,167.9187,-23.7153,0.4
,1109-473,167.9668,-47.9204,1.6
,1109-220,168.0123,-22.307,0.3
,1109-220,168.0248,-22.3254,0.3
,1109-473,168.0045,-47.9121,1.6
,1109-375,168.0654,-38.1271,0.7
,1109-610,168.0082,-61.3038,
,1110-251,168.2421,-25.5873,7.2
,1110-262,168.32,-26.7574,4.5
,1111-272,168.3648,-27.6541,0.2
,1111-474,168.3686,-48.0441,0.3
,1111-320,168.4087,-32.3358,0.4
,1111-685,168.2935,-69.2641,3.4
,1111-294,168.4996,-29.9559,7.8
,1111-474,168.4735,-47.9492,2.4
,1111-364,168.5314,-36.9743,0.4
,1112-250,168.6475,-25.3327,0.3
,1112-232,168.6744,-23.726,1.3
,1112-450,168.7301,-45.4045,0.3
,1112-471,168.7468,-47.4745,1.1
,1112-272,168.8117,-27.6579,2.2
,1113-270,168.879,-27.2729,0.3
,1113-334,169.0124,-33.9714,7.2
,1113-333,169.067,-33.8231,7.2
,1113-444,169.0659,-44.9731,0.7
,1114-283,169.111,-28.8598,0.2
,1114-232,169.1422,-23.6648,0.1
,1114-234,169.1418,-23.9798,0.6
,1114-322,169.1898,-32.6482,0.4
,1114-234,169.2086,-23.9916,0.3
,1114-344,169.2661,-34.955,7.4
,1114-222,169.3478,-22.72,1.8
,1115-254,169.436,-26.0434,6.3
,1115-255,169.4609,-26.1351,0.3
,1115-282,169.508,-28.7202,0.7
,1115-323,169.5699,-32.8086,9.9
,1115-461,169.5569,-46.5819,0.5
,1116-274,169.6467,-27.9953,0.8
,1116-290,169.7245,-29.4204,0.8
,1116-324,169.8161,-33.0788,0.6
,1117-230,169.94,-23.3589,0.5
,1118-272,170.1401,-27.6224,1.0
,1118-281,170.1642,-28.4741,0.7
,1118-425,170.1949,-43.2708,1.3
,1118-290,170.2216,-29.4041,0.8
,1118-425,170.2075,-43.2508,1.3
,1118-461,170.2606,-46.4909,0.9
,1118-350,170.3399,-35.3926,0.5
,1118-322,170.3557,-32.7626,0.8
,1119-335,170.4836,-34.1344,0.2
,1119-373,170.4788,-37.9094,0.5
,1119-374,170.5288,-38.0627,1.1
,1119-233,170.5908,-23.8344,0.4
,1121-450,170.9157,-45.3681,0.1
,1121-342,170.9345,-34.6447,1.1
,1121-344,171.0845,-35.0149,2.4
,1122-374,171.2106,-37.955,1.0
,1122-262,171.3063,-26.74,4.0
,1123-283,171.4546,-28.8935,0.3
,1123-363,171.4462,-36.8118,0.5
,1123-374,171.4865,-38.0568,0.5
,1123-241,171.5046,-24.5235,0.7
,1123-535,171.5279,-54.2319,0.1
,1123-331,171.5669,-33.5252,1.5
,1123-373,171.5662,-37.9086,0.5
,1124-340,171.6914,-34.3653,2.6
,1124-272,171.7189,-27.7053,0.8
,1124-273,171.8232,-27.8237,0.2
,1125-285,171.8805,-29.1771,5.2
,1125-374,171.9007,-37.9571,0.2
,1125-412,171.98,-41.6105,0.5
,1125-594,171.984,-59.9572,
,1126-290,172.1937,-29.294,0.3
,1126-291,172.1977,-29.549,0.5
,1126-341,172.3226,-34.4424,0.4
,1127-365,172.4494,-37.2142,1.3
,1127-633,172.4258,-63.9175,
,1127-351,172.5138,-35.5375,1.0
,1128-340,172.6403,-34.416,0.2
,1128-421,172.6442,-42.5693,0.4
,1128-393,172.6975,-39.846,0.1
,1128-420,172.7491,-42.3544,0.5
,1129-441,172.8553,-44.5628,0.2
,1129-300,172.8822,-30.3094,7.4
,1129-350,172.9111,-35.3795,0.3
,1130-332,173.197,-33.648,3.6
,1130-272,173.2269,-27.6396,0.5
,1131-521,173.4056,-52.5365,
,1131-263,173.6201,-26.8749,0.6
,1132-495,173.627,-50.2082,2.0
,1132-270,173.72,-27.4049,0.6
,1132-231,173.7561,-23.5066,0.5
,1132-450,173.7837,-45.38,1.0
,1132-324,173.8328,-33.0333,0.7
,1133-245,173.8802,-25.1483,1.3
,1133-374,173.8831,-37.9567,1.6
,1133-282,173.9447,-28.6367,0.5
,1133-281,173.9699,-28.4951,0.6
,1133-374,173.9709,-38.0001,1.6
,1133-274,174.0329,-27.9734,0.7
,1134-322,174.251,-32.7169,0.2
,1134-323,174.2844,-32.8286,3.1
,1135-284,174.4248,-29.077,0.4
,1135-502,174.5986,-50.7171,17.0
,1136-522,174.7261,-52.7472,
,1136-392,174.7769,-39.6105,0.2
,1137-415,175.0928,-42.2173,1.2
,1138-641,175.1637,-64.5007,
,1138-441,175.2374,-44.4857,16.6
,1139-621,175.4078,-62.4841,
,1140-310,175.7104,-31.4375,0.9
,1141-325,175.9811,-33.2527,1.9
,1142-294,176.1456,-30.0794,0.3
,1142-272,176.247,-27.6911,0.4
,1142-501,176.2334,-50.5344,4.9
,1142-432,176.3222,-43.6561,5.8
,1143-431,176.3767,-43.5778,5.8
,1143-501,176.3716,-50.5928,4.9
,1143-280,176.4263,-28.3661,2.2
,1144-273,176.698,-27.9229,2.2
,1144-323,176.7546,-32.7929,0.9
,1144-424,176.85,-42.988,1.2
,1145-340,177.1009,-34.3647,0.1
,1146-270,177.1912,-27.378,1.0
,1146-280,177.1909,-28.2914,6.3
,1146-371,177.2125,-37.5097,1.9
,1146-371,177.2626,-37.5164,1.9
,1146-500,177.3399,-50.4214,2.0
,1146-332,177.3728,-33.6414,4.0
,1147-321,177.3983,-32.5931,2.2
,1147-371,177.4174,-37.5431,0.5
,1147-383,177.4587,-38.7864,10.3
,1147-565,177.5701,-57.1832,
,1148-750,177.6035,-75.3732,3.4
,1148-283,177.7588,-28.8065,6.7
,1149-364,177.9194,-36.9549,0.3
,1149-420,178.1185,-42.2916,0.4
,1150-312,178.2177,-31.6449,1.8
,1150-321,178.2844,-32.5683,4.5
,1150-503,178.2785,-50.8516,1.2
,1150-322,178.3303,-32.6533,4.5
,1151-535,178.428,-54.1133,3.7
,1151-225,178.4952,-23.1683,2.2
,1151-535,178.5706,-54.1617,3.7
,1152-453,178.6532,-45.8683,1.3
,1152-331,178.6729,-33.56,0.4
,1152-311,178.7192,-31.5683,0.2
,1152-372,178.81,-37.6984,1.8
,1152-421,178.8424,-42.4884,0.7
,1154-320,179.1621,-32.3884,3.1
,1154-340,179.1785,-34.4251,1.1
,1154-321,179.1913,-32.4501,3.1
,1154-375,179.1905,-38.1967,2.7
,1154-330,179.3751,-33.2867,0.7
,1155-443,179.4573,-44.9001,0.8
,1155-364,179.5378,-37.0218,0.2
,1156-474,179.8003,-48.0768,0.5
,1157-445,179.9848,-45.1268,0.4
,1157-242,180.1319,-24.7218,10.5
,1158-471,180.169,-47.5518,1.0
,1158-345,180.2487,-35.1951,1.1
,1158-241,180.2864,-24.5718,10.5
,1158-422,180.2863,-42.7485,0.5
,1158-333,180.3282,-33.8818,0.7
,1158-422,180.3365,-42.6685,0.7
,1158-451,180.3366,-45.5618,0.6
,1159-530,180.3953,-53.3601,1.2
,1159-235,180.4534,-24.1218,0.5
,1159-295,180.4911,-30.2368,1.1
,1159-291,180.5538,-29.4851,1.8
,1200-221,180.6997,-22.5501,2.2
,1200-295,180.7335,-30.1284,0.8
,1200-251,180.8711,-25.4684,1.1
,1201-224,181.0212,-22.9567,0.3
,1201-291,181.051,-29.5668,2.2
,1201-670,181.0616,-67.3101,
,1202-275,181.172,-28.1167,2.0
,1202-495,181.2041,-50.2518,0.4
,1202-432,181.2156,-43.7301,22.4
,1202-352,181.294,-35.7701,5.8
,1202-432,181.3454,-43.7718,0.9
,1203-220,181.4512,-22.3267,0.4
,1203-223,181.5306,-22.85,4.5
,1203-354,181.5658,-35.9784,1.2
,1203-441,181.5925,-44.4467,0.8
,1203-241,181.5934,-24.4567,1.3
,1203-275,181.6065,-28.1734,4.0
,1204-280,181.6775,-28.3317,4.0
,1204-292,181.6777,-29.765,1.2
,1204-314,181.7115,-31.9484,0.2
,1204-272,181.7693,-27.6967,3.1
,1204-395,181.7883,-40.2084,2.5
,1204-294,181.8031,-30.025,2.1
,1205-314,181.9288,-32.0217,0.6
,1205-341,181.9293,-34.485,1.6
,1205-513,181.9339,-51.8517,
,1205-300,181.9912,-30.3383,1.6
,1205-460,182.0201,-46.2933,3.1
,1205-314,182.0584,-32.01,1.9
,1206-311,182.2547,-31.52,13.0
,1206-470,182.3513,-47.3166,0.5
,1206-240,182.3618,-24.2799,1.4
,1207-272,182.4084,-27.6916,0.6
,1207-470,182.4518,-47.3483,0.3
,1207-294,182.5552,-30.0816,1.0
,1207-292,182.5593,-29.7399,5.6
,1207-321,182.5726,-32.5599,0.5
,1207-321,182.5893,-32.5132,0.3
,1207-294,182.6095,-30.0916,0.3
,1208-334,182.6608,-34.0582,3.8
,1208-273,182.68,-27.8149,1.1
,1208-361,182.7159,-36.5849,0.4
,1208-305,182.7853,-31.1232,1.7
,1209-521,183.0955,-52.4615,1.3
,1209-414,183.1195,-42.0398,0.4
,1210-321,183.1577,-32.5831,0.7
,1210-283,183.1732,-28.8331,0.9
,1210-251,183.2182,-25.5164,0.2
,1210-341,183.2754,-34.4781,1.3
,1210-341,183.2838,-34.4914,10.8
,1211-341,183.4092,-34.4914,0.4
,1211-375,183.4484,-38.2314,1.3
,1211-465,183.4612,-47.2681,0.6
,1211-253,183.4855,-25.8147,0.1
,1211-465,183.545,-47.2314,0.7
,1212-351,183.6856,-35.5046,10.3
,1212-363,183.8074,-36.8246,0.3
,1212-405,183.8221,-41.1179,0.8
,1212-424,183.8231,-43.0229,13.9
,1212-344,183.8484,-35.0546,0.7
,1212-375,183.854,-38.1413,4.9
,1213-311,183.9013,-31.5629,0.9
,1213-343,183.932,-34.8979,0.9
,1213-323,183.9395,-32.9246,0.8
,1213-220,183.9896,-22.4245,0.5
,1213-374,184.0548,-38.0929,4.9
,1213-430,184.1079,-43.3129,4.5
,1214-371,184.2385,-37.4645,3.1
,1214-255,184.2416,-26.2111,0.5
,1214-505,184.2685,-51.1878,7.2
,1214-324,184.3031,-33.0078,0.4
,1214-504,184.3815,-51.0594,0.9
,1215-793,184.5688,-79.7978,0.1
,1215-421,184.5845,-42.5227,3.0
,1215-243,184.6378,-24.9243,0.6
,1216-431,184.7024,-43.4993,0.7
,1216-350,184.8603,-35.3142,0.7
,1217-633,184.9651,-63.7959,
,1217-354,184.9903,-35.9592,0.5
,1217-254,185.0393,-26.0658,7.2
,1217-624,185.136,-62.9792,
,1218-343,185.2154,-34.7858,0.8
,1219-383,185.4606,-38.7873,0.7
,1219-430,185.4891,-43.334,1.6
,1219-455,185.5126,-46.2073,1.3
,1220-630,185.7255,-63.2889,
,1220-335,185.725,-34.1889,4.0
,1220-445,185.8634,-45.1955,0.5
,1221-595,185.9756,-60.2205,
,1221-415,185.9569,-42.1921,1.0
,1221-351,186.0479,-35.5454,0.1
,1221-403,186.0521,-40.9371,0.3
,1221-445,186.0769,-45.1887,0.8
,1221-420,186.116,-42.2887,0.7
